"vp","string","lex","group","font","block","session","freq","err","rt"
"TR1508","Kniff",1,"w","Copperplate33bc",7,2,0.954242509,1,3571.36
"TR1508","Jhrln",0,"cs","Copperplate33bc",7,2,0,0,976.3
"TR1508","Anker",1,"w","Copperplate33bc",7,2,2.056904851,0,902.22
"TR1508","Wehre",1,"w","Copperplate33bc",7,2,0.477121255,0,1326.4
"TR1508","Trupp",1,"w","Copperplate33bc",7,2,1.944482672,0,2284.34
"TR1508","Röcke",1,"w","Copperplate33bc",7,2,1.579783597,1,3532.99
"TR1508","Sowoe",0,"pw","Copperplate33bc",7,2,0,0,932.15
"TR1508","Warze",1,"w","Copperplate33bc",7,2,1.51851394,1,2354.82
"TR1508","Truhe",1,"w","Copperplate33bc",7,2,2.096910013,0,NA
"TR1508","Seile",1,"w","Copperplate33bc",7,2,2.017033339,0,1626.82
"TR1508","Linin",0,"pw","Copperplate33bc",7,2,0,0,3430.34
"TR1508","Piste",1,"w","Copperplate33bc",7,2,1.380211242,1,3328.68
"TR1508","Brata",0,"pw","Copperplate33bc",7,2,0,0,2175.93
"TR1508","Lager",1,"w","Copperplate33bc",7,2,2.907411361,0,1091.81
"TR1508","Sache",1,"w","Copperplate33bc",7,2,3.940167714,0,1907.5
"TR1508","Tatze",1,"w","Chiller",8,2,0.301029996,1,NA
"TR1508","Medes",0,"pw","Chiller",8,2,0,0,1409.78
"TR1508","Bonus",1,"w","Chiller",8,2,2.167317335,0,1045.65
"TR1508","Setup",1,"w","Chiller",8,2,0.698970004,0,2094.71
"TR1508","Tanks",1,"w","Chiller",8,2,1.672097858,0,1238.59
"TR1508","Sihls",0,"pw","Chiller",8,2,0,0,1577.84
"TR1508","Hörer",1,"w","Chiller",8,2,2.167317335,0,934.32
"TR1508","Diwan",1,"w","Chiller",8,2,0.602059991,1,1268.71
"TR1508","Garbe",1,"w","Chiller",8,2,0.301029996,0,1029.87
"TR1508","Rocho",0,"pw","Chiller",8,2,0,1,1521.37
"TR1508","Stute",1,"w","Chiller",8,2,1.491361694,0,1081.18
"TR1508","Börön",0,"cs","Chiller",8,2,0,0,809.6
"TR1508","Toast",1,"w","Chiller",8,2,2.50242712,0,1213.32
"TR1508","Jacht",1,"w","Chiller",8,2,1.579783597,0,847.7
"TR1508","Hüter",1,"w","Chiller",8,2,1.857332496,0,914.01
"TR1508","Brktp",0,"cs","Chiller",8,2,0,0,705.91
"TR1508","Worfo",0,"pw","Chiller",8,2,0,0,898.16
"TR1508","Plugu",0,"pw","Chiller",8,2,0,0,1041.95
"TR1508","Lkgln",0,"cs","Chiller",8,2,0,0,610.54
"TR1508","Mirki",0,"pw","Chiller",8,2,0,0,894.98
"TR1508","Devon",1,"w","Chiller",8,2,1.792391689,1,1079.01
"TR1508","Adler",1,"w","Chiller",8,2,2.225309282,0,783.2
"TR1508","Dildo",1,"w","Chiller",8,2,1.602059991,0,2419.83
"TR1508","Bluff",1,"w","Chiller",8,2,1.86923172,0,1942.67
"TR1508","Rqzgz",0,"cs","Chiller",8,2,0,0,694.26
"TR1508","Tabus",1,"w","Chiller",8,2,0.954242509,0,989.51
"TR1508","Sauha",0,"pw","Chiller",8,2,0,1,1001.48
"TR1508","Dtvzs",0,"cs","Chiller",8,2,0,0,655.04
"TR1508","Toigo",0,"pw","Chiller",8,2,0,0,688.22
"TR1508","Bands",1,"w","Chiller",8,2,1.681241237,0,782.76
"TR1508","Verse",1,"w","Chiller",8,2,1.491361694,0,1020.37
"TR1508","Anzug",1,"w","Chiller",8,2,2.948412966,0,847.75
"TR1508","Plctt",0,"cs","Berlin Sans FB",9,2,0,0,824.84
"TR1508","Kubus",1,"w","Berlin Sans FB",9,2,0.602059991,0,1563.6
"TR1508","Moden",1,"w","Berlin Sans FB",9,2,0.602059991,0,704.76
"TR1508","Jjxlt",0,"cs","Berlin Sans FB",9,2,0,0,657.55
"TR1508","Zitat",1,"w","Berlin Sans FB",9,2,2.049218023,1,1145.69
"TR1508","Jhntz",0,"cs","Berlin Sans FB",9,2,0,0,737.62
"TR1508","Kmgml",0,"cs","Berlin Sans FB",9,2,0,0,685.91
"TR1508","Schib",0,"pw","Berlin Sans FB",9,2,0,0,1110.93
"TR1508","Gägän",0,"cs","Berlin Sans FB",9,2,0,0,557.53
"TR1508","Fluid",1,"w","Berlin Sans FB",9,2,1.041392685,0,771.59
"TR1508","Cäsar",1,"w","Berlin Sans FB",9,2,2.664641976,1,792.52
"TR1508","Tempo",1,"w","Berlin Sans FB",9,2,2.474216264,0,892.62
"TR1508","Börse",1,"w","Berlin Sans FB",9,2,2.025305865,0,780.53
"TR1508","Hurku",0,"pw","Berlin Sans FB",9,2,0,0,881.84
"TR1508","Fkhrt",0,"cs","Berlin Sans FB",9,2,0,0,721.46
"TR1508","Zwoig",0,"pw","Berlin Sans FB",9,2,0,0,745.55
"TR1508","Wogon",0,"pw","Berlin Sans FB",9,2,0,0,839.97
"TR1508","Dbhsr",0,"cs","Berlin Sans FB",9,2,0,0,666.2
"TR1508","Witwe",1,"w","Berlin Sans FB",9,2,2.387389826,0,3026.19
"TR1508","Gongs",1,"w","Berlin Sans FB",9,2,0.477121255,1,982
"TR1508","Sgpdr",0,"cs","Berlin Sans FB",9,2,0,0,651.05
"TR1508","Höböt",0,"cs","Berlin Sans FB",9,2,0,0,843.82
"TR1508","Tatal",0,"pw","Berlin Sans FB",9,2,0,1,909.84
"TR1508","Kcstp",0,"cs","Berlin Sans FB",9,2,0,0,933.67
"TR1508","Maden",1,"w","Berlin Sans FB",9,2,1.77815125,0,NA
"TR1508","Übles",1,"w","Berlin Sans FB",9,2,1.491361694,0,NA
"TR1508","Lhsts",0,"cs","Berlin Sans FB",9,2,0,0,824.43
"TR1508","Ärzte",1,"w","Berlin Sans FB",9,2,2.857935265,0,915.28
"TR1508","Dogma",1,"w","Berlin Sans FB",9,2,0.698970004,0,1707.66
"TR1508","Hqjlq",0,"cs","Berlin Sans FB",9,2,0,0,603.27
"TR1508","Reste",1,"w","Berlin Sans FB",9,2,2.049218023,0,773.55
"TR1508","Mtrkc",0,"cs","Berlin Sans FB",9,2,0,0,618.35
"TR1508","Ernst",1,"w","Andalus",10,2,3.272769587,0,781.83
"TR1508","Nihri",0,"pw","Andalus",10,2,0,0,NA
"TR1508","Löwen",1,"w","Andalus",10,2,2.311753861,0,897.55
"TR1508","Prrrl",0,"cs","Andalus",10,2,0,1,897.55
"TR1508","Kldbd",0,"cs","Andalus",10,2,0,0,3044.39
"TR1508","Getem",0,"pw","Andalus",10,2,0,0,1246.75
"TR1508","Ethik",1,"w","Andalus",10,2,1.62324929,0,1304.61
"TR1508","Tritt",1,"w","Andalus",10,2,2.850033258,0,1432.25
"TR1508","Athen",1,"w","Andalus",10,2,1.69019608,0,1036.1
"TR1508","Sxtyr",0,"cs","Andalus",10,2,0,0,1909.82
"TR1508","Küste",1,"w","Andalus",10,2,2.552668216,0,1437.26
"TR1508","Glied",1,"w","Andalus",10,2,1.857332496,0,1072.38
"TR1508","Rrtqt",0,"cs","Andalus",10,2,0,0,744.79
"TR1508","Slawe",1,"w","Andalus",10,2,0.301029996,0,830.49
"TR1508","Lesst",0,"pw","Andalus",10,2,0,0,785.51
"TR1508","Hqnsx",0,"cs","Andalus",10,2,0,0,638.44
"TR1508","Folie",1,"w","Andalus",10,2,1.505149978,0,896.59
"TR1508","Lkljg",0,"cs","Andalus",10,2,0,0,889.22
"TR1508","Truff",0,"pw","Andalus",10,2,0,1,808.05
"TR1508","Motor",1,"w","Andalus",10,2,2.746634199,0,780.29
"TR1508","Fouls",1,"w","Andalus",10,2,0.84509804,0,792.39
"TR1508","Feier",1,"w","Andalus",10,2,2.553883027,0,1228.46
"TR1508","Randa",0,"pw","Andalus",10,2,0,0,3430.91
"TR1508","Sorte",1,"w","Andalus",10,2,2.505149978,0,1395.1
"TR1508","Photo",1,"w","Andalus",10,2,1.968482949,0,1149.88
"TR1508","Venus",1,"w","Andalus",10,2,1.949390007,0,612.3
"TR1508","Tanne",1,"w","Andalus",10,2,1.079181246,0,728.13
"TR1508","Köche",1,"w","Andalus",10,2,1.653212514,0,702.51
"TR1508","Spjtz",0,"cs","Andalus",10,2,0,0,1094.55
"TR1508","Bauda",0,"pw","Andalus",10,2,0,1,1311.14
"TR1508","Kokon",1,"w","Andalus",10,2,1.176091259,0,909.6
"TR1508","Fröss",0,"cs","Andalus",10,2,0,1,1350.34
"TR1508","Ideen",1,"w","Bauhaus 93",11,2,2.871572936,0,683.65
"TR1508","Döltö",0,"cs","Bauhaus 93",11,2,0,0,940.21
"TR1508","Meere",1,"w","Bauhaus 93",11,2,1.69019608,0,1290.94
"TR1508","Klaga",0,"pw","Bauhaus 93",11,2,0,0,890.96
"TR1508","Teten",0,"pw","Bauhaus 93",11,2,0,0,1794.67
"TR1508","Fluch",1,"w","Bauhaus 93",11,2,2.718501689,1,1718.45
"TR1508","Morgo",0,"pw","Bauhaus 93",11,2,0,0,1093.84
"TR1508","Regel",1,"w","Bauhaus 93",11,2,2.777426822,0,1191.51
"TR1508","Xdgzr",0,"cs","Bauhaus 93",11,2,0,0,1090.26
"TR1508","Kerne",1,"w","Bauhaus 93",11,2,1.361727836,0,1227.07
"TR1508","Kedes",0,"pw","Bauhaus 93",11,2,0,0,1046.31
"TR1508","Kehle",1,"w","Bauhaus 93",11,2,2.532754379,0,1984.35
"TR1508","Abtäs",0,"pw","Bauhaus 93",11,2,0,0,788.49
"TR1508","Größe",1,"w","Bauhaus 93",11,2,2.858537198,0,961.75
"TR1508","Melti",0,"pw","Bauhaus 93",11,2,0,0,1477.6
"TR1508","Hugul",0,"pw","Bauhaus 93",11,2,0,0,2358.49
"TR1508","Hafer",1,"w","Bauhaus 93",11,2,1.204119983,1,2141.26
"TR1508","Chöre",1,"w","Bauhaus 93",11,2,0.477121255,1,1139.54
"TR1508","Tools",1,"w","Bauhaus 93",11,2,0.77815125,0,888.36
"TR1508","Kanne",1,"w","Bauhaus 93",11,2,1.62324929,0,881.67
"TR1508","Flert",0,"pw","Bauhaus 93",11,2,0,1,1275.17
"TR1508","Fzhld",0,"cs","Bauhaus 93",11,2,0,1,658.12
"TR1508","Nockt",0,"pw","Bauhaus 93",11,2,0,0,1316.41
"TR1508","Khkns",0,"cs","Bauhaus 93",11,2,0,0,780.56
"TR1508","Linde",1,"w","Bauhaus 93",11,2,0.301029996,0,1185.5
"TR1508","Bezug",1,"w","Bauhaus 93",11,2,2.481442629,0,396.76
"TR1508","Typus",1,"w","Bauhaus 93",11,2,0.602059991,1,2290.55
"TR1508","Runde",1,"w","Bauhaus 93",11,2,2.942504106,0,794.75
"TR1508","Reusu",0,"pw","Bauhaus 93",11,2,0,0,3110.11
"TR1508","Wisch",1,"w","Bauhaus 93",11,2,1.892094603,0,2533.87
"TR1508","Trpxm",0,"cs","Bauhaus 93",11,2,0,0,1501.31
"TR1508","Dlbls",0,"cs","Bauhaus 93",11,2,0,0,628.54
"TR1508","Garde",1,"w","Brush Script MT",12,2,1.84509804,1,3152.23
"TR1508","Lagos",1,"w","Brush Script MT",12,2,1.397940009,1,1429.8
"TR1508","Glxjs",0,"cs","Brush Script MT",12,2,0,0,2167.5
"TR1508","Pbllm",0,"cs","Brush Script MT",12,2,0,0,1164.52
"TR1508","Mütze",1,"w","Brush Script MT",12,2,2.33243846,0,1306.48
"TR1508","Franc",1,"w","Brush Script MT",12,2,1.826074803,0,2418.71
"TR1508","Sinai",1,"w","Brush Script MT",12,2,1,1,1301.12
"TR1508","Texte",1,"w","Brush Script MT",12,2,2,0,1815.13
"TR1508","Hilfe",1,"w","Brush Script MT",12,2,3.909983695,0,866.09
"TR1508","Laici",0,"pw","Brush Script MT",12,2,0,0,1219.44
"TR1508","Öllau",0,"pw","Brush Script MT",12,2,0,0,1230.08
"TR1508","Farda",0,"pw","Brush Script MT",12,2,0,0,2882.33
"TR1508","Todes",1,"w","Brush Script MT",12,2,2.654176542,1,1809.97
"TR1508","Wagen",1,"w","Brush Script MT",12,2,3.63447727,1,1797.03
"TR1508","Boxer",1,"w","Brush Script MT",12,2,2.29666519,0,1473.61
"TR1508","Rehst",0,"pw","Brush Script MT",12,2,0,0,2858.35
"TR1508","Pinne",1,"w","Brush Script MT",12,2,0.301029996,0,1547.67
"TR1508","Msrkt",0,"cs","Brush Script MT",12,2,0,1,1778.94
"TR1508","Horde",1,"w","Brush Script MT",12,2,1.785329835,0,3472.45
"TR1508","Träne",1,"w","Brush Script MT",12,2,1.84509804,1,2632.96
"TR1508","Vdlvr",0,"cs","Brush Script MT",12,2,0,0,755.69
"TR1508","Milch",1,"w","Brush Script MT",12,2,2.920645001,0,928.76
"TR1508","Rolle",1,"w","Brush Script MT",12,2,3.354108439,0,1359.97
"TR1508","Grlnr",0,"cs","Brush Script MT",12,2,0,0,2261.2
"TR1508","Gjtnn",0,"cs","Brush Script MT",12,2,0,0,647.6
"TR1508","Flegs",0,"pw","Brush Script MT",12,2,0,0,2936.97
"TR1508","Hasen",1,"w","Brush Script MT",12,2,2.217483944,1,1750.35
"TR1508","Borke",1,"w","Brush Script MT",12,2,0.602059991,1,1373.57
"TR1508","Fhlkx",0,"cs","Brush Script MT",12,2,0,0,897.51
"TR1508","Wille",1,"w","Brush Script MT",12,2,2.525044807,0,1346.79
"TR1508","Garta",0,"pw","Brush Script MT",12,2,0,0,3017.32
"TR1508","Pzsst",0,"cs","Brush Script MT",12,2,0,1,1348.29
"TR1508","Opern",1,"w","Felix Titling",13,2,1.397940009,1,2698.55
"TR1508","Negro",1,"w","Felix Titling",13,2,1.041392685,1,1475.27
"TR1508","Chile",1,"w","Felix Titling",13,2,1.477121255,0,1131.69
"TR1508","Crjnc",0,"cs","Felix Titling",13,2,0,0,1153.89
"TR1508","Gouda",1,"w","Felix Titling",13,2,1.342422681,0,1119.75
"TR1508","Essig",1,"w","Felix Titling",13,2,1.662757832,0,1085.59
"TR1508","Nutte",1,"w","Felix Titling",13,2,2.622214023,0,896.23
"TR1508","Trkll",0,"cs","Felix Titling",13,2,0,0,1310.8
"TR1508","Fabel",1,"w","Felix Titling",13,2,1,0,1182.74
"TR1508","Stall",1,"w","Felix Titling",13,2,2.167317335,0,1763.16
"TR1508","Dampf",1,"w","Felix Titling",13,2,2.167317335,0,882.15
"TR1508","Argon",1,"w","Felix Titling",13,2,0.77815125,0,2145.4
"TR1508","Cmmfs",0,"cs","Felix Titling",13,2,0,0,1335.45
"TR1508","Salet",0,"pw","Felix Titling",13,2,0,1,1294.97
"TR1508","Jemen",1,"w","Felix Titling",13,2,1.230448921,0,1309.84
"TR1508","Wanst",1,"w","Felix Titling",13,2,1.146128036,1,1102.79
"TR1508","Prcms",0,"cs","Felix Titling",13,2,0,0,1125.91
"TR1508","Wehen",1,"w","Felix Titling",13,2,2.1430148,0,1660.78
"TR1508","Hrmzr",0,"cs","Felix Titling",13,2,0,0,1910.66
"TR1508","Lifte",1,"w","Felix Titling",13,2,0.477121255,0,1373.21
"TR1508","Weste",1,"w","Felix Titling",13,2,2.276461804,0,1193.72
"TR1508","Dachs",1,"w","Felix Titling",13,2,1.301029996,0,1141.84
"TR1508","Zuhun",0,"pw","Felix Titling",13,2,0,0,1267.9
"TR1508","Annag",0,"pw","Felix Titling",13,2,0,0,1268.99
"TR1508","Hggvl",0,"cs","Felix Titling",13,2,0,0,735.05
"TR1508","Sande",1,"w","Felix Titling",13,2,0.84509804,1,1782.72
"TR1508","Tnlgn",0,"cs","Felix Titling",13,2,0,0,1187.62
"TR1508","Lende",1,"w","Felix Titling",13,2,0.301029996,1,1814.36
"TR1508","Veter",0,"pw","Felix Titling",13,2,0,1,1657.93
"TR1508","Hxfms",0,"cs","Felix Titling",13,2,0,0,868.59
"TR1508","Buden",1,"w","Felix Titling",13,2,0.84509804,0,2061.15
"TR1508","Hocke",1,"w","Felix Titling",13,2,0.954242509,1,1503.96
"TR1508","Trips",1,"w","Harrington",14,2,1.380211242,0,1109.8
"TR1508","Dürre",1,"w","Harrington",14,2,1.72427587,0,NA
"TR1508","Untat",1,"w","Harrington",14,2,1,1,922.95
"TR1508","Qtmfn",0,"cs","Harrington",14,2,0,0,1146.8
"TR1508","Lrstt",0,"cs","Harrington",14,2,0,0,1119.96
"TR1508","Backe",1,"w","Harrington",14,2,1.72427587,0,1686.3
"TR1508","Fisir",0,"pw","Harrington",14,2,0,0,734.8
"TR1508","Lüste",1,"w","Harrington",14,2,0.477121255,0,1630.33
"TR1508","Kippi",0,"pw","Harrington",14,2,0,0,1064.7
"TR1508","Pigil",0,"pw","Harrington",14,2,0,0,3873.79
"TR1508","Laden",1,"w","Harrington",14,2,3.341434525,0,1067.3
"TR1508","Meute",1,"w","Harrington",14,2,1.785329835,1,2101.06
"TR1508","Icons",1,"w","Harrington",14,2,0.301029996,1,908.23
"TR1508","Fugen",1,"w","Harrington",14,2,1.278753601,1,1884.38
"TR1508","Kzbrl",0,"cs","Harrington",14,2,0,0,902.05
"TR1508","Späße",1,"w","Harrington",14,2,1.278753601,0,1013.93
"TR1508","Bdhnf",0,"cs","Harrington",14,2,0,0,2425.99
"TR1508","Sofos",0,"pw","Harrington",14,2,0,0,2459.17
"TR1508","Grgxn",0,"cs","Harrington",14,2,0,0,804.84
"TR1508","Wölfe",1,"w","Harrington",14,2,2.432969291,0,872.18
"TR1508","Rohöl",1,"w","Harrington",14,2,0.903089987,0,1865.44
"TR1508","Pfahl",1,"w","Harrington",14,2,1.755874856,1,3131.09
"TR1508","Lbbst",0,"cs","Harrington",14,2,0,1,762.74
"TR1508","Klaue",1,"w","Harrington",14,2,1.556302501,0,1672.62
"TR1508","Nylen",0,"pw","Harrington",14,2,0,0,1144.94
"TR1508","Tücke",1,"w","Harrington",14,2,0.903089987,0,1046.69
"TR1508","Grund",1,"w","Harrington",14,2,3.774735883,0,769.25
"TR1508","Krims",0,"pw","Harrington",14,2,0,1,2341.71
"TR1508","Deals",1,"w","Harrington",14,2,1.919078092,0,771.22
"TR1508","Sbndb",0,"cs","Harrington",14,2,0,0,928.64
"TR1508","Mrntt",0,"cs","Harrington",14,2,0,0,1206.5
"TR1508","Cptck",0,"cs","Harrington",14,2,0,0,867.82
"TR1508","Vokal",1,"w","Old English Text MT",15,2,1,0,1829.13
"TR1508","Fuhre",1,"w","Old English Text MT",15,2,0.954242509,0,799.45
"TR1508","Zvhlg",0,"cs","Old English Text MT",15,2,0,1,690.59
"TR1508","Grill",1,"w","Old English Text MT",15,2,1.939519253,0,1011.46
"TR1508","Schjr",0,"cs","Old English Text MT",15,2,0,0,1623.14
"TR1508","Nkhmn",0,"cs","Old English Text MT",15,2,0,0,689.32
"TR1508","Lotos",1,"w","Old English Text MT",15,2,0.301029996,0,2385.65
"TR1508","Erron",0,"pw","Old English Text MT",15,2,0,0,1310.32
"TR1508","Solzo",0,"pw","Old English Text MT",15,2,0,0,1237.69
"TR1508","Thmrs",0,"cs","Old English Text MT",15,2,0,0,775.02
"TR1508","Tpkth",0,"cs","Old English Text MT",15,2,0,0,1036.67
"TR1508","Klqgd",0,"cs","Old English Text MT",15,2,0,0,1047.04
"TR1508","Teams",1,"w","Old English Text MT",15,2,2.763427994,1,841.29
"TR1508","Dirne",1,"w","Old English Text MT",15,2,1.431363764,1,955.14
"TR1508","Onreh",0,"pw","Old English Text MT",15,2,0,0,1328.74
"TR1508","Köthö",0,"cs","Old English Text MT",15,2,0,0,895.96
"TR1508","Sicht",1,"w","Old English Text MT",15,2,2.696356389,1,766.53
"TR1508","Münze",1,"w","Old English Text MT",15,2,2.416640507,1,2332.68
"TR1508","Japan",1,"w","Old English Text MT",15,2,2.803457116,0,539.33
"TR1508","Mixer",1,"w","Old English Text MT",15,2,1.51851394,0,609.73
"TR1508","Schor",0,"pw","Old English Text MT",15,2,0,1,941.01
"TR1508","Ginis",0,"pw","Old English Text MT",15,2,0,0,779.42
"TR1508","Mlrkl",0,"cs","Old English Text MT",15,2,0,0,1064.28
"TR1508","Anmut",1,"w","Old English Text MT",15,2,1.643452676,1,1760.84
"TR1508","Titim",0,"pw","Old English Text MT",15,2,0,0,1350.17
"TR1508","Lcfnc",0,"cs","Old English Text MT",15,2,0,0,645.64
"TR1508","Zügel",1,"w","Old English Text MT",15,2,1.785329835,0,814.67
"TR1508","Dzzmn",0,"cs","Old English Text MT",15,2,0,0,1162.07
"TR1508","Stirn",1,"w","Old English Text MT",15,2,2.462397998,0,1080.6
"TR1508","Bgrkq",0,"cs","Old English Text MT",15,2,0,0,880.65
"TR1508","Spkhn",0,"cs","Old English Text MT",15,2,0,0,1505.11
"TR1508","Würfe",1,"w","Old English Text MT",15,2,1.146128036,1,992.9
"TR1508","Rotte",1,"w","Bodoni Poster",16,2,0.477121255,1,885.62
"TR1508","Groll",1,"w","Bodoni Poster",16,2,1.944482672,0,805.78
"TR1508","Rhqzh",0,"cs","Bodoni Poster",16,2,0,0,689.9
"TR1508","Töpfe",1,"w","Bodoni Poster",16,2,1.579783597,0,961
"TR1508","Napal",0,"pw","Bodoni Poster",16,2,0,1,2599.89
"TR1508","Luken",1,"w","Bodoni Poster",16,2,1.591064607,0,1451.95
"TR1508","Bhthl",0,"cs","Bodoni Poster",16,2,0,0,998.57
"TR1508","Gbstd",0,"cs","Bodoni Poster",16,2,0,0,2818.39
"TR1508","Bsmgt",0,"cs","Bodoni Poster",16,2,0,0,1724.6
"TR1508","Pltmn",0,"cs","Bodoni Poster",16,2,0,0,1261.27
"TR1508","Rondo",1,"w","Bodoni Poster",16,2,0.477121255,1,965.65
"TR1508","Recht",1,"w","Bodoni Poster",16,2,3.878119485,0,956.19
"TR1508","Pxdvl",0,"cs","Bodoni Poster",16,2,0,0,761.21
"TR1508","Trfmf",0,"cs","Bodoni Poster",16,2,0,0,830.58
"TR1508","Ennus",0,"pw","Bodoni Poster",16,2,0,0,912.91
"TR1508","Roman",1,"w","Bodoni Poster",16,2,2.575187845,0,752.64
"TR1508","Därme",1,"w","Bodoni Poster",16,2,0.84509804,0,1741.98
"TR1508","Hrllt",0,"cs","Bodoni Poster",16,2,0,0,3164.09
"TR1508","Angel",1,"w","Bodoni Poster",16,2,2.604226053,1,1786.38
"TR1508","Ndhmr",0,"cs","Bodoni Poster",16,2,0,0,757.97
"TR1508","Futul",0,"pw","Bodoni Poster",16,2,0,1,1971.54
"TR1508","Salch",0,"pw","Bodoni Poster",16,2,0,0,2944.1
"TR1508","Trehe",0,"pw","Bodoni Poster",16,2,0,0,1334.23
"TR1508","Zwöck",0,"cs","Bodoni Poster",16,2,0,0,1309.35
"TR1508","Bantu",1,"w","Bodoni Poster",16,2,0.698970004,1,3837.21
"TR1508","Krdnt",0,"cs","Bodoni Poster",16,2,0,0,719.52
"TR1508","Kerbe",1,"w","Bodoni Poster",16,2,1.278753601,0,1647.21
"TR1508","Laube",1,"w","Bodoni Poster",16,2,1,0,721.68
"TR1508","Drxtt",0,"cs","Bodoni Poster",16,2,0,0,671.42
"TR1508","Chlbr",0,"cs","Bodoni Poster",16,2,0,0,793.15
"TR1508","Ferse",1,"w","Bodoni Poster",16,2,1.447158031,0,1443.52
"TR1508","Tctjs",0,"cs","Bodoni Poster",16,2,0,0,535.49
"TR1508","Estar",0,"pw","LilyUPC",17,2,0,0,2205.19
"TR1508","Cahpa",0,"pw","LilyUPC",17,2,0,0,865.08
"TR1508","Dreck",1,"w","LilyUPC",17,2,2.955206538,0,969.44
"TR1508","Elend",1,"w","LilyUPC",17,2,2.260071388,1,911.81
"TR1508","Potzt",0,"pw","LilyUPC",17,2,0,0,735.08
"TR1508","Stich",1,"w","LilyUPC",17,2,2.848189117,0,1741.92
"TR1508","Ruffu",0,"pw","LilyUPC",17,2,0,0,946.7
"TR1508","Mzbnl",0,"cs","LilyUPC",17,2,0,0,778.22
"TR1508","Armöt",0,"pw","LilyUPC",17,2,0,0,2718.61
"TR1508","Gehör",1,"w","LilyUPC",17,2,1.977723605,0,NA
"TR1508","Kugel",1,"w","LilyUPC",17,2,3.055378331,0,887.52
"TR1508","Reize",1,"w","LilyUPC",17,2,1.531478917,0,728.54
"TR1508","Sodot",0,"pw","LilyUPC",17,2,0,0,806.22
"TR1508","Wolke",1,"w","LilyUPC",17,2,2.250420002,0,778.72
"TR1508","Klumm",0,"pw","LilyUPC",17,2,0,1,1654.49
"TR1508","Lampe",1,"w","LilyUPC",17,2,2.546542663,0,625.32
"TR1508","Rauha",0,"pw","LilyUPC",17,2,0,0,978.35
"TR1508","Samen",1,"w","LilyUPC",17,2,2.227886705,0,1080.62
"TR1508","Wechs",0,"pw","LilyUPC",17,2,0,1,2009.72
"TR1508","Rgmls",0,"cs","LilyUPC",17,2,0,0,965.33
"TR1508","Sturz",1,"w","LilyUPC",17,2,2.187520721,0,792.96
"TR1508","Bares",1,"w","LilyUPC",17,2,1.653212514,0,901.57
"TR1508","Segtä",0,"pw","LilyUPC",17,2,0,0,1038.72
"TR1508","Kuppe",1,"w","LilyUPC",17,2,0.602059991,0,1176.06
"TR1508","Sirgi",0,"pw","LilyUPC",17,2,0,0,709.4
"TR1508","Titin",0,"pw","LilyUPC",17,2,0,1,1227.59
"TR1508","Entok",0,"pw","LilyUPC",17,2,0,0,926.53
"TR1508","Pulli",1,"w","LilyUPC",17,2,2.045322979,0,NA
"TR1508","Mähne",1,"w","LilyUPC",17,2,1.301029996,0,817.13
"TR1508","Libir",0,"pw","LilyUPC",17,2,0,1,923.73
"TR1508","Sters",0,"pw","LilyUPC",17,2,0,1,1859.35
"TR1508","Alarm",1,"w","LilyUPC",17,2,2.832508913,0,588.4
"TR1508","Nässe",1,"w","Century Gothic",18,2,1.079181246,0,825.3
"TR1508","Magie",1,"w","Century Gothic",18,2,2.725094521,0,1803.29
"TR1508","Hobon",0,"pw","Century Gothic",18,2,0,0,855.99
"TR1508","Raupe",1,"w","Century Gothic",18,2,1.462397998,1,1928.56
"TR1508","Kreuz",1,"w","Century Gothic",18,2,2.688419822,0,736.1
"TR1508","Syrer",1,"w","Century Gothic",18,2,0.301029996,0,736.1
"TR1508","Jrgll",0,"cs","Century Gothic",18,2,0,0,2009.12
"TR1508","Rassa",0,"pw","Century Gothic",18,2,0,0,2109.42
"TR1508","Gefte",0,"pw","Century Gothic",18,2,0,0,779.64
"TR1508","Motte",1,"w","Century Gothic",18,2,1.84509804,1,760.8
"TR1508","Duell",1,"w","Century Gothic",18,2,2.222716471,0,925.73
"TR1508","Kimme",1,"w","Century Gothic",18,2,0.477121255,0,909.49
"TR1508","Stzck",0,"cs","Century Gothic",18,2,0,0,749.24
"TR1508","Spqlt",0,"cs","Century Gothic",18,2,0,0,722.86
"TR1508","Odalt",0,"pw","Century Gothic",18,2,0,0,649.82
"TR1508","Spnkt",0,"cs","Century Gothic",18,2,0,0,1212.36
"TR1508","Ohren",1,"w","Century Gothic",18,2,3.054995862,0,863.25
"TR1508","Schnb",0,"cs","Century Gothic",18,2,0,0,2025.8
"TR1508","Pauke",1,"w","Century Gothic",18,2,0.903089987,0,1418.77
"TR1508","Wuchs",1,"w","Century Gothic",18,2,1.041392685,0,702.39
"TR1508","Rahms",0,"pw","Century Gothic",18,2,0,1,959.08
"TR1508","Start",1,"w","Century Gothic",18,2,2.656098202,0,693.37
"TR1508","Venen",1,"w","Century Gothic",18,2,1.763427994,0,1044.12
"TR1508","Mbzng",0,"cs","Century Gothic",18,2,0,0,702.25
"TR1508","Dekan",1,"w","Century Gothic",18,2,1.919078092,0,2335.97
"TR1508","Sumpf",1,"w","Century Gothic",18,2,2.158362492,1,1013.91
"TR1508","Augen",1,"w","Century Gothic",18,2,3.848558572,0,592.82
"TR1508","Pfbhl",0,"cs","Century Gothic",18,2,0,0,876.3
